,id,count,date,year,month,species
7,EF2,0,Oct-2022,2022,Oct,Rock Pigeon
8,CC,0,Oct-2022,2022,Oct,Rock Pigeon
9,CS,0,Oct-2022,2022,Oct,Rock Pigeon
10,EC,0,Oct-2022,2022,Oct,Rock Pigeon
11,EM,0,Oct-2022,2022,Oct,Rock Pigeon
12,BP,0,Oct-2022,2022,Oct,Rock Pigeon
13,NF1,0,Oct-2022,2022,Oct,Rock Pigeon
14,NF2,0,Oct-2022,2022,Oct,Rock Pigeon
15,SA,0,Oct-2022,2022,Oct,Rock Pigeon
16,IM,0,Oct-2022,2022,Oct,Rock Pigeon
17,MC1,16,Oct-2022,2022,Oct,Rock Pigeon
18,MC2,0,Oct-2022,2022,Oct,Rock Pigeon
19,DW,0,Oct-2022,2022,Oct,Rock Pigeon
0,OE,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
1,WD,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
2,SR,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
3,TD1,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
4,TD2,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
5,TD3,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
6,EF1,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
7,EF2,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
8,CC,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
9,CS,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
10,EC,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
11,EM,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
12,BP,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
13,NF1,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
14,NF2,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
15,SA,2,Oct-2022,2022,Oct,Ruby-crowned Kinglet
16,IM,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
17,MC1,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
18,MC2,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
19,DW,0,Oct-2022,2022,Oct,Ruby-crowned Kinglet
0,OE,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
1,WD,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
2,SR,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
3,TD1,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
4,TD2,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
5,TD3,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
6,EF1,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
7,EF2,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
8,CC,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
9,CS,1,Oct-2022,2022,Oct,Sharp-shinned Hawk
10,EC,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
11,EM,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
12,BP,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
13,NF1,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
14,NF2,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
15,SA,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
16,IM,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
17,MC1,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
18,MC2,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
19,DW,0,Oct-2022,2022,Oct,Sharp-shinned Hawk
0,OE,0,Oct-2022,2022,Oct,Short-blled Gull
1,WD,0,Oct-2022,2022,Oct,Short-blled Gull
2,SR,2,Oct-2022,2022,Oct,Short-blled Gull
3,TD1,0,Oct-2022,2022,Oct,Short-blled Gull
4,TD2,0,Oct-2022,2022,Oct,Short-blled Gull
5,TD3,0,Oct-2022,2022,Oct,Short-blled Gull
6,EF1,0,Oct-2022,2022,Oct,Short-blled Gull
7,EF2,0,Oct-2022,2022,Oct,Short-blled Gull
8,CC,11,Oct-2022,2022,Oct,Short-blled Gull
9,CS,0,Oct-2022,2022,Oct,Short-blled Gull
10,EC,0,Oct-2022,2022,Oct,Short-blled Gull
11,EM,0,Oct-2022,2022,Oct,Short-blled Gull
12,BP,0,Oct-2022,2022,Oct,Short-blled Gull
13,NF1,0,Oct-2022,2022,Oct,Short-blled Gull
14,NF2,0,Oct-2022,2022,Oct,Short-blled Gull
15,SA,0,Oct-2022,2022,Oct,Short-blled Gull
16,IM,0,Oct-2022,2022,Oct,Short-blled Gull
17,MC1,0,Oct-2022,2022,Oct,Short-blled Gull
18,MC2,0,Oct-2022,2022,Oct,Short-blled Gull
19,DW,0,Oct-2022,2022,Oct,Short-blled Gull
0,OE,0,Oct-2022,2022,Oct,Snow Goose
1,WD,0,Oct-2022,2022,Oct,Snow Goose
2,SR,0,Oct-2022,2022,Oct,Snow Goose
3,TD1,0,Oct-2022,2022,Oct,Snow Goose
4,TD2,0,Oct-2022,2022,Oct,Snow Goose
5,TD3,0,Oct-2022,2022,Oct,Snow Goose
6,EF1,0,Oct-2022,2022,Oct,Snow Goose
7,EF2,0,Oct-2022,2022,Oct,Snow Goose
8,CC,0,Oct-2022,2022,Oct,Snow Goose
9,CS,0,Oct-2022,2022,Oct,Snow Goose
10,EC,0,Oct-2022,2022,Oct,Snow Goose
11,EM,1,Oct-2022,2022,Oct,Snow Goose
12,BP,0,Oct-2022,2022,Oct,Snow Goose
13,NF1,0,Oct-2022,2022,Oct,Snow Goose
14,NF2,0,Oct-2022,2022,Oct,Snow Goose
15,SA,0,Oct-2022,2022,Oct,Snow Goose
16,IM,0,Oct-2022,2022,Oct,Snow Goose
17,MC1,0,Oct-2022,2022,Oct,Snow Goose
18,MC2,0,Oct-2022,2022,Oct,Snow Goose
19,DW,0,Oct-2022,2022,Oct,Snow Goose
0,OE,0,Oct-2022,2022,Oct,Song Sparrow
1,WD,0,Oct-2022,2022,Oct,Song Sparrow
2,SR,0,Oct-2022,2022,Oct,Song Sparrow
3,TD1,0,Oct-2022,2022,Oct,Song Sparrow
4,TD2,2,Oct-2022,2022,Oct,Song Sparrow
5,TD3,0,Oct-2022,2022,Oct,Song Sparrow
6,EF1,1,Oct-2022,2022,Oct,Song Sparrow
7,EF2,4,Oct-2022,2022,Oct,Song Sparrow
8,CC,2,Oct-2022,2022,Oct,Song Sparrow
9,CS,2,Oct-2022,2022,Oct,Song Sparrow
10,EC,2,Oct-2022,2022,Oct,Song Sparrow
11,EM,0,Oct-2022,2022,Oct,Song Sparrow
12,BP,7,Oct-2022,2022,Oct,Song Sparrow
13,NF1,1,Oct-2022,2022,Oct,Song Sparrow
14,NF2,8,Oct-2022,2022,Oct,Song Sparrow
15,SA,2,Oct-2022,2022,Oct,Song Sparrow
16,IM,7,Oct-2022,2022,Oct,Song Sparrow
17,MC1,16,Oct-2022,2022,Oct,Song Sparrow
18,MC2,1,Oct-2022,2022,Oct,Song Sparrow
19,DW,2,Oct-2022,2022,Oct,Song Sparrow
0,OE,0,Oct-2022,2022,Oct,Spotted Towhee
1,WD,0,Oct-2022,2022,Oct,Spotted Towhee
2,SR,0,Oct-2022,2022,Oct,Spotted Towhee
3,TD1,0,Oct-2022,2022,Oct,Spotted Towhee
4,TD2,0,Oct-2022,2022,Oct,Spotted Towhee
5,TD3,0,Oct-2022,2022,Oct,Spotted Towhee
6,EF1,0,Oct-2022,2022,Oct,Spotted Towhee
7,EF2,1,Oct-2022,2022,Oct,Spotted Towhee
8,CC,0,Oct-2022,2022,Oct,Spotted Towhee
9,CS,2,Oct-2022,2022,Oct,Spotted Towhee
10,EC,4,Oct-2022,2022,Oct,Spotted Towhee
11,EM,0,Oct-2022,2022,Oct,Spotted Towhee
12,BP,12,Oct-2022,2022,Oct,Spotted Towhee
13,NF1,1,Oct-2022,2022,Oct,Spotted Towhee
14,NF2,9,Oct-2022,2022,Oct,Spotted Towhee
15,SA,8,Oct-2022,2022,Oct,Spotted Towhee
16,IM,1,Oct-2022,2022,Oct,Spotted Towhee
17,MC1,5,Oct-2022,2022,Oct,Spotted Towhee
18,MC2,1,Oct-2022,2022,Oct,Spotted Towhee
19,DW,2,Oct-2022,2022,Oct,Spotted Towhee
0,OE,0,Oct-2022,2022,Oct,Stellar’s Jay
1,WD,0,Oct-2022,2022,Oct,Stellar’s Jay
2,SR,0,Oct-2022,2022,Oct,Stellar’s Jay
3,TD1,0,Oct-2022,2022,Oct,Stellar’s Jay
4,TD2,0,Oct-2022,2022,Oct,Stellar’s Jay
5,TD3,0,Oct-2022,2022,Oct,Stellar’s Jay
6,EF1,0,Oct-2022,2022,Oct,Stellar’s Jay
7,EF2,1,Oct-2022,2022,Oct,Stellar’s Jay
8,CC,1,Oct-2022,2022,Oct,Stellar’s Jay
9,CS,2,Oct-2022,2022,Oct,Stellar’s Jay
10,EC,1,Oct-2022,2022,Oct,Stellar’s Jay
11,EM,0,Oct-2022,2022,Oct,Stellar’s Jay
12,BP,0,Oct-2022,2022,Oct,Stellar’s Jay
13,NF1,0,Oct-2022,2022,Oct,Stellar’s Jay
14,NF2,2,Oct-2022,2022,Oct,Stellar’s Jay
15,SA,2,Oct-2022,2022,Oct,Stellar’s Jay
16,IM,0,Oct-2022,2022,Oct,Stellar’s Jay
17,MC1,5,Oct-2022,2022,Oct,Stellar’s Jay
18,MC2,1,Oct-2022,2022,Oct,Stellar’s Jay
19,DW,4,Oct-2022,2022,Oct,Stellar’s Jay
0,OE,0,Oct-2022,2022,Oct,Townsend’s Warbler
1,WD,0,Oct-2022,2022,Oct,Townsend’s Warbler
2,SR,0,Oct-2022,2022,Oct,Townsend’s Warbler
3,TD1,0,Oct-2022,2022,Oct,Townsend’s Warbler
4,TD2,0,Oct-2022,2022,Oct,Townsend’s Warbler
5,TD3,0,Oct-2022,2022,Oct,Townsend’s Warbler
6,EF1,0,Oct-2022,2022,Oct,Townsend’s Warbler
7,EF2,0,Oct-2022,2022,Oct,Townsend’s Warbler
8,CC,0,Oct-2022,2022,Oct,Townsend’s Warbler
9,CS,0,Oct-2022,2022,Oct,Townsend’s Warbler
10,EC,0,Oct-2022,2022,Oct,Townsend’s Warbler
11,EM,0,Oct-2022,2022,Oct,Townsend’s Warbler
12,BP,0,Oct-2022,2022,Oct,Townsend’s Warbler
13,NF1,0,Oct-2022,2022,Oct,Townsend’s Warbler
14,NF2,0,Oct-2022,2022,Oct,Townsend’s Warbler
15,SA,0,Oct-2022,2022,Oct,Townsend’s Warbler
16,IM,3,Oct-2022,2022,Oct,Townsend’s Warbler
17,MC1,0,Oct-2022,2022,Oct,Townsend’s Warbler
18,MC2,0,Oct-2022,2022,Oct,Townsend’s Warbler
19,DW,0,Oct-2022,2022,Oct,Townsend’s Warbler
0,OE,0,Oct-2022,2022,Oct,Virginia Rail
1,WD,0,Oct-2022,2022,Oct,Virginia Rail
2,SR,0,Oct-2022,2022,Oct,Virginia Rail
3,TD1,0,Oct-2022,2022,Oct,Virginia Rail
4,TD2,0,Oct-2022,2022,Oct,Virginia Rail
5,TD3,0,Oct-2022,2022,Oct,Virginia Rail
6,EF1,1,Oct-2022,2022,Oct,Virginia Rail
7,EF2,0,Oct-2022,2022,Oct,Virginia Rail
8,CC,0,Oct-2022,2022,Oct,Virginia Rail
9,CS,0,Oct-2022,2022,Oct,Virginia Rail
10,EC,0,Oct-2022,2022,Oct,Virginia Rail
11,EM,0,Oct-2022,2022,Oct,Virginia Rail
12,BP,0,Oct-2022,2022,Oct,Virginia Rail
13,NF1,0,Oct-2022,2022,Oct,Virginia Rail
14,NF2,1,Oct-2022,2022,Oct,Virginia Rail
15,SA,0,Oct-2022,2022,Oct,Virginia Rail
16,IM,0,Oct-2022,2022,Oct,Virginia Rail
17,MC1,0,Oct-2022,2022,Oct,Virginia Rail
18,MC2,0,Oct-2022,2022,Oct,Virginia Rail
19,DW,0,Oct-2022,2022,Oct,Virginia Rail
0,OE,0,Oct-2022,2022,Oct,White-crowned Sparrow
1,WD,0,Oct-2022,2022,Oct,White-crowned Sparrow
2,SR,0,Oct-2022,2022,Oct,White-crowned Sparrow
3,TD1,0,Oct-2022,2022,Oct,White-crowned Sparrow
4,TD2,0,Oct-2022,2022,Oct,White-crowned Sparrow
5,TD3,0,Oct-2022,2022,Oct,White-crowned Sparrow
6,EF1,0,Oct-2022,2022,Oct,White-crowned Sparrow
7,EF2,0,Oct-2022,2022,Oct,White-crowned Sparrow
8,CC,0,Oct-2022,2022,Oct,White-crowned Sparrow
9,CS,0,Oct-2022,2022,Oct,White-crowned Sparrow
10,EC,0,Oct-2022,2022,Oct,White-crowned Sparrow
11,EM,0,Oct-2022,2022,Oct,White-crowned Sparrow
12,BP,3,Oct-2022,2022,Oct,White-crowned Sparrow
13,NF1,0,Oct-2022,2022,Oct,White-crowned Sparrow
14,NF2,0,Oct-2022,2022,Oct,White-crowned Sparrow
15,SA,0,Oct-2022,2022,Oct,White-crowned Sparrow
16,IM,0,Oct-2022,2022,Oct,White-crowned Sparrow
17,MC1,0,Oct-2022,2022,Oct,White-crowned Sparrow
18,MC2,0,Oct-2022,2022,Oct,White-crowned Sparrow
19,DW,0,Oct-2022,2022,Oct,White-crowned Sparrow
0,OE,0,Oct-2022,2022,Oct,Wood Duck
1,WD,0,Oct-2022,2022,Oct,Wood Duck
2,SR,0,Oct-2022,2022,Oct,Wood Duck
3,TD1,0,Oct-2022,2022,Oct,Wood Duck
4,TD2,0,Oct-2022,2022,Oct,Wood Duck
5,TD3,0,Oct-2022,2022,Oct,Wood Duck
6,EF1,0,Oct-2022,2022,Oct,Wood Duck
7,EF2,0,Oct-2022,2022,Oct,Wood Duck
8,CC,0,Oct-2022,2022,Oct,Wood Duck
9,CS,5,Oct-2022,2022,Oct,Wood Duck
10,EC,0,Oct-2022,2022,Oct,Wood Duck
11,EM,0,Oct-2022,2022,Oct,Wood Duck
12,BP,0,Oct-2022,2022,Oct,Wood Duck
13,NF1,0,Oct-2022,2022,Oct,Wood Duck
14,NF2,0,Oct-2022,2022,Oct,Wood Duck
15,SA,0,Oct-2022,2022,Oct,Wood Duck
16,IM,0,Oct-2022,2022,Oct,Wood Duck
17,MC1,0,Oct-2022,2022,Oct,Wood Duck
18,MC2,0,Oct-2022,2022,Oct,Wood Duck
19,DW,0,Oct-2022,2022,Oct,Wood Duck
0,OE,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
1,WD,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
2,SR,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
3,TD1,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
4,TD2,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
5,TD3,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
6,EF1,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
7,EF2,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
8,CC,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
9,CS,1,Oct-2022,2022,Oct,Yellow-rumped Warbler
10,EC,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
11,EM,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
12,BP,2,Oct-2022,2022,Oct,Yellow-rumped Warbler
13,NF1,2,Oct-2022,2022,Oct,Yellow-rumped Warbler
14,NF2,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
15,SA,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
16,IM,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
17,MC1,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
18,MC2,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
19,DW,0,Oct-2022,2022,Oct,Yellow-rumped Warbler
0,OE,0,Nov-2022,2022,Nov,American Crow
1,WD,0,Nov-2022,2022,Nov,American Crow
2,SR,1,Nov-2022,2022,Nov,American Crow
3,TD1,1,Nov-2022,2022,Nov,American Crow
4,TD2,0,Nov-2022,2022,Nov,American Crow
5,TD3,0,Nov-2022,2022,Nov,American Crow
6,EF1,0,Nov-2022,2022,Nov,American Crow
7,EF2,0,Nov-2022,2022,Nov,American Crow
8,CC,0,Nov-2022,2022,Nov,American Crow
9,CS,1,Nov-2022,2022,Nov,American Crow
10,EC,0,Nov-2022,2022,Nov,American Crow
11,EM,0,Nov-2022,2022,Nov,American Crow
12,BP,16,Nov-2022,2022,Nov,American Crow
13,NF1,0,Nov-2022,2022,Nov,American Crow
14,NF2,0,Nov-2022,2022,Nov,American Crow
15,SA,0,Nov-2022,2022,Nov,American Crow
16,IM,0,Nov-2022,2022,Nov,American Crow
17,MC1,12,Nov-2022,2022,Nov,American Crow
18,MC2,2,Nov-2022,2022,Nov,American Crow
19,DW,16,Nov-2022,2022,Nov,American Crow
0,OE,0,Nov-2022,2022,Nov,American Robin
1,WD,0,Nov-2022,2022,Nov,American Robin
2,SR,0,Nov-2022,2022,Nov,American Robin
3,TD1,0,Nov-2022,2022,Nov,American Robin
4,TD2,0,Nov-2022,2022,Nov,American Robin
5,TD3,0,Nov-2022,2022,Nov,American Robin
6,EF1,0,Nov-2022,2022,Nov,American Robin
7,EF2,7,Nov-2022,2022,Nov,American Robin
8,CC,0,Nov-2022,2022,Nov,American Robin
9,CS,0,Nov-2022,2022,Nov,American Robin
10,EC,0,Nov-2022,2022,Nov,American Robin
11,EM,10,Nov-2022,2022,Nov,American Robin
12,BP,27,Nov-2022,2022,Nov,American Robin
13,NF1,0,Nov-2022,2022,Nov,American Robin
14,NF2,0,Nov-2022,2022,Nov,American Robin
15,SA,0,Nov-2022,2022,Nov,American Robin
16,IM,0,Nov-2022,2022,Nov,American Robin
17,MC1,2,Nov-2022,2022,Nov,American Robin
18,MC2,28,Nov-2022,2022,Nov,American Robin
19,DW,6,Nov-2022,2022,Nov,American Robin
0,OE,0,Nov-2022,2022,Nov,American Wigeon
1,WD,0,Nov-2022,2022,Nov,American Wigeon
2,SR,0,Nov-2022,2022,Nov,American Wigeon
3,TD1,0,Nov-2022,2022,Nov,American Wigeon
4,TD2,0,Nov-2022,2022,Nov,American Wigeon
5,TD3,0,Nov-2022,2022,Nov,American Wigeon
6,EF1,3,Nov-2022,2022,Nov,American Wigeon
7,EF2,0,Nov-2022,2022,Nov,American Wigeon
8,CC,3,Nov-2022,2022,Nov,American Wigeon
9,CS,3,Nov-2022,2022,Nov,American Wigeon
10,EC,0,Nov-2022,2022,Nov,American Wigeon
11,EM,0,Nov-2022,2022,Nov,American Wigeon
12,BP,0,Nov-2022,2022,Nov,American Wigeon
13,NF1,0,Nov-2022,2022,Nov,American Wigeon
14,NF2,0,Nov-2022,2022,Nov,American Wigeon
15,SA,0,Nov-2022,2022,Nov,American Wigeon
16,IM,0,Nov-2022,2022,Nov,American Wigeon
17,MC1,0,Nov-2022,2022,Nov,American Wigeon
18,MC2,0,Nov-2022,2022,Nov,American Wigeon
19,DW,0,Nov-2022,2022,Nov,American Wigeon
0,OE,0,Nov-2022,2022,Nov,Anna’s Hummingbird
1,WD,0,Nov-2022,2022,Nov,Anna’s Hummingbird
2,SR,0,Nov-2022,2022,Nov,Anna’s Hummingbird
3,TD1,0,Nov-2022,2022,Nov,Anna’s Hummingbird
4,TD2,0,Nov-2022,2022,Nov,Anna’s Hummingbird
5,TD3,0,Nov-2022,2022,Nov,Anna’s Hummingbird
6,EF1,0,Nov-2022,2022,Nov,Anna’s Hummingbird
7,EF2,0,Nov-2022,2022,Nov,Anna’s Hummingbird
8,CC,0,Nov-2022,2022,Nov,Anna’s Hummingbird
9,CS,0,Nov-2022,2022,Nov,Anna’s Hummingbird
10,EC,0,Nov-2022,2022,Nov,Anna’s Hummingbird
11,EM,0,Nov-2022,2022,Nov,Anna’s Hummingbird
12,BP,0,Nov-2022,2022,Nov,Anna’s Hummingbird
13,NF1,0,Nov-2022,2022,Nov,Anna’s Hummingbird
14,NF2,0,Nov-2022,2022,Nov,Anna’s Hummingbird
15,SA,0,Nov-2022,2022,Nov,Anna’s Hummingbird
16,IM,0,Nov-2022,2022,Nov,Anna’s Hummingbird
17,MC1,0,Nov-2022,2022,Nov,Anna’s Hummingbird
18,MC2,0,Nov-2022,2022,Nov,Anna’s Hummingbird
19,DW,2,Nov-2022,2022,Nov,Anna’s Hummingbird
0,OE,0,Nov-2022,2022,Nov,Bald Eagle
1,WD,0,Nov-2022,2022,Nov,Bald Eagle
2,SR,4,Nov-2022,2022,Nov,Bald Eagle
3,TD1,0,Nov-2022,2022,Nov,Bald Eagle
4,TD2,0,Nov-2022,2022,Nov,Bald Eagle
5,TD3,0,Nov-2022,2022,Nov,Bald Eagle
6,EF1,0,Nov-2022,2022,Nov,Bald Eagle
7,EF2,0,Nov-2022,2022,Nov,Bald Eagle
8,CC,0,Nov-2022,2022,Nov,Bald Eagle
9,CS,0,Nov-2022,2022,Nov,Bald Eagle
10,EC,0,Nov-2022,2022,Nov,Bald Eagle
11,EM,0,Nov-2022,2022,Nov,Bald Eagle
12,BP,0,Nov-2022,2022,Nov,Bald Eagle
13,NF1,0,Nov-2022,2022,Nov,Bald Eagle
14,NF2,0,Nov-2022,2022,Nov,Bald Eagle
15,SA,0,Nov-2022,2022,Nov,Bald Eagle
16,IM,0,Nov-2022,2022,Nov,Bald Eagle
17,MC1,2,Nov-2022,2022,Nov,Bald Eagle
18,MC2,0,Nov-2022,2022,Nov,Bald Eagle
19,DW,0,Nov-2022,2022,Nov,Bald Eagle
0,OE,0,Nov-2022,2022,Nov,Barrows Goldeneye
1,WD,0,Nov-2022,2022,Nov,Barrows Goldeneye
2,SR,16,Nov-2022,2022,Nov,Barrows Goldeneye
3,TD1,0,Nov-2022,2022,Nov,Barrows Goldeneye
4,TD2,0,Nov-2022,2022,Nov,Barrows Goldeneye
5,TD3,0,Nov-2022,2022,Nov,Barrows Goldeneye
6,EF1,0,Nov-2022,2022,Nov,Barrows Goldeneye
7,EF2,0,Nov-2022,2022,Nov,Barrows Goldeneye
8,CC,0,Nov-2022,2022,Nov,Barrows Goldeneye
9,CS,0,Nov-2022,2022,Nov,Barrows Goldeneye
10,EC,0,Nov-2022,2022,Nov,Barrows Goldeneye
11,EM,0,Nov-2022,2022,Nov,Barrows Goldeneye
12,BP,0,Nov-2022,2022,Nov,Barrows Goldeneye
13,NF1,0,Nov-2022,2022,Nov,Barrows Goldeneye
14,NF2,0,Nov-2022,2022,Nov,Barrows Goldeneye
15,SA,0,Nov-2022,2022,Nov,Barrows Goldeneye
16,IM,0,Nov-2022,2022,Nov,Barrows Goldeneye
17,MC1,0,Nov-2022,2022,Nov,Barrows Goldeneye
18,MC2,0,Nov-2022,2022,Nov,Barrows Goldeneye
19,DW,0,Nov-2022,2022,Nov,Barrows Goldeneye
0,OE,0,Nov-2022,2022,Nov,Belted Kingfisher
1,WD,0,Nov-2022,2022,Nov,Belted Kingfisher
2,SR,0,Nov-2022,2022,Nov,Belted Kingfisher
3,TD1,0,Nov-2022,2022,Nov,Belted Kingfisher
4,TD2,0,Nov-2022,2022,Nov,Belted Kingfisher
5,TD3,0,Nov-2022,2022,Nov,Belted Kingfisher
6,EF1,2,Nov-2022,2022,Nov,Belted Kingfisher
7,EF2,0,Nov-2022,2022,Nov,Belted Kingfisher
8,CC,0,Nov-2022,2022,Nov,Belted Kingfisher
9,CS,0,Nov-2022,2022,Nov,Belted Kingfisher
10,EC,0,Nov-2022,2022,Nov,Belted Kingfisher
11,EM,2,Nov-2022,2022,Nov,Belted Kingfisher
12,BP,1,Nov-2022,2022,Nov,Belted Kingfisher
13,NF1,0,Nov-2022,2022,Nov,Belted Kingfisher
14,NF2,0,Nov-2022,2022,Nov,Belted Kingfisher
15,SA,0,Nov-2022,2022,Nov,Belted Kingfisher
16,IM,0,Nov-2022,2022,Nov,Belted Kingfisher
17,MC1,3,Nov-2022,2022,Nov,Belted Kingfisher
18,MC2,2,Nov-2022,2022,Nov,Belted Kingfisher
19,DW,0,Nov-2022,2022,Nov,Belted Kingfisher
0,OE,14,Nov-2022,2022,Nov,Black Turnstone
1,WD,0,Nov-2022,2022,Nov,Black Turnstone
2,SR,0,Nov-2022,2022,Nov,Black Turnstone
3,TD1,0,Nov-2022,2022,Nov,Black Turnstone
4,TD2,0,Nov-2022,2022,Nov,Black Turnstone
5,TD3,0,Nov-2022,2022,Nov,Black Turnstone
6,EF1,0,Nov-2022,2022,Nov,Black Turnstone
7,EF2,0,Nov-2022,2022,Nov,Black Turnstone
8,CC,0,Nov-2022,2022,Nov,Black Turnstone
9,CS,0,Nov-2022,2022,Nov,Black Turnstone
10,EC,0,Nov-2022,2022,Nov,Black Turnstone
11,EM,0,Nov-2022,2022,Nov,Black Turnstone
12,BP,0,Nov-2022,2022,Nov,Black Turnstone
13,NF1,0,Nov-2022,2022,Nov,Black Turnstone
14,NF2,0,Nov-2022,2022,Nov,Black Turnstone
15,SA,0,Nov-2022,2022,Nov,Black Turnstone
16,IM,0,Nov-2022,2022,Nov,Black Turnstone
17,MC1,0,Nov-2022,2022,Nov,Black Turnstone
18,MC2,0,Nov-2022,2022,Nov,Black Turnstone
19,DW,0,Nov-2022,2022,Nov,Black Turnstone
0,OE,0,Nov-2022,2022,Nov,Black-capped Chickadee
1,WD,0,Nov-2022,2022,Nov,Black-capped Chickadee
2,SR,0,Nov-2022,2022,Nov,Black-capped Chickadee
3,TD1,1,Nov-2022,2022,Nov,Black-capped Chickadee
4,TD2,6,Nov-2022,2022,Nov,Black-capped Chickadee
5,TD3,0,Nov-2022,2022,Nov,Black-capped Chickadee
6,EF1,0,Nov-2022,2022,Nov,Black-capped Chickadee
7,EF2,0,Nov-2022,2022,Nov,Black-capped Chickadee
8,CC,0,Nov-2022,2022,Nov,Black-capped Chickadee
9,CS,0,Nov-2022,2022,Nov,Black-capped Chickadee
10,EC,0,Nov-2022,2022,Nov,Black-capped Chickadee
11,EM,0,Nov-2022,2022,Nov,Black-capped Chickadee
12,BP,5,Nov-2022,2022,Nov,Black-capped Chickadee
13,NF1,0,Nov-2022,2022,Nov,Black-capped Chickadee
14,NF2,0,Nov-2022,2022,Nov,Black-capped Chickadee
15,SA,0,Nov-2022,2022,Nov,Black-capped Chickadee
16,IM,0,Nov-2022,2022,Nov,Black-capped Chickadee
17,MC1,6,Nov-2022,2022,Nov,Black-capped Chickadee
18,MC2,10,Nov-2022,2022,Nov,Black-capped Chickadee
19,DW,14,Nov-2022,2022,Nov,Black-capped Chickadee
0,OE,0,Nov-2022,2022,Nov,Bufflehead
1,WD,0,Nov-2022,2022,Nov,Bufflehead
2,SR,6,Nov-2022,2022,Nov,Bufflehead
3,TD1,0,Nov-2022,2022,Nov,Bufflehead
4,TD2,0,Nov-2022,2022,Nov,Bufflehead
5,TD3,0,Nov-2022,2022,Nov,Bufflehead
6,EF1,0,Nov-2022,2022,Nov,Bufflehead
7,EF2,0,Nov-2022,2022,Nov,Bufflehead
8,CC,22,Nov-2022,2022,Nov,Bufflehead
9,CS,0,Nov-2022,2022,Nov,Bufflehead
10,EC,4,Nov-2022,2022,Nov,Bufflehead
11,EM,3,Nov-2022,2022,Nov,Bufflehead
12,BP,2,Nov-2022,2022,Nov,Bufflehead
13,NF1,0,Nov-2022,2022,Nov,Bufflehead
14,NF2,0,Nov-2022,2022,Nov,Bufflehead
15,SA,0,Nov-2022,2022,Nov,Bufflehead
16,IM,0,Nov-2022,2022,Nov,Bufflehead
17,MC1,2,Nov-2022,2022,Nov,Bufflehead
18,MC2,5,Nov-2022,2022,Nov,Bufflehead
19,DW,0,Nov-2022,2022,Nov,Bufflehead
0,OE,0,Nov-2022,2022,Nov,Canada Goose
1,WD,0,Nov-2022,2022,Nov,Canada Goose
